name,star,comment,class,address,latitude,longitude,bus_count,department_store_count,drink_count,hospital_count,movie_theater_count,MRT_count,night_market_count,park_count,school_count,sports_facilities_count,train_count
老濟安Healing Herbar,4.9,525,冰品飲料店,台北市萬華區西昌街84號,25.041205,121.5006906,67,31,122,2,6,2,2,16,4,3,1
太泰Thai Thai 西門直營店,4.7,685,冰品飲料店,台北市萬華區武昌街二段82巷3弄1號雨傘王對面(捷運西門站步行5分鐘,25.044627,121.50592,68,46,124,1,6,2,0,13,5,5,0
有地咖啡 UDE Caf? | 無訂位服務,4.7,332,冰品飲料店,台北市萬華區開封街二段62號1F,25.0465355,121.5068599,66,57,159,1,6,2,0,15,3,6,0
RAiN LOVE雨樂Food&Drinks,4.9,23,冰品飲料店,台北市萬華區萬大路145號1樓,25.0287687,121.5007185,53,17,90,2,0,1,2,15,15,7,1
阿霞現打綜合蔬菜果汁,5.0,2,冰品飲料店,台北市萬華區東園街159號,25.0243681,121.4972401,31,8,48,1,0,0,0,9,11,7,0
熊yo豆綠豆沙,4.2,17,冰品飲料店,台北市萬華區東園街66巷53弄51號,25.0261147,121.4949285,32,7,41,1,0,0,0,18,12,5,1
淘味超大杯,3.9,9,冰品飲料店,台北市萬華區東園街28巷27號,25.0263825,121.4948376,30,8,42,1,0,0,0,18,12,5,1
50嵐 寶興店,3.7,280,冰品飲料店,台北市萬華區寶興街64號,25.0265055,121.493984,30,7,40,1,0,0,0,18,12,5,1
榮來極品豆花,3.6,45,冰品飲料店,台北市萬華區東園街28巷50-15號號,25.0263847,121.4946339,30,7,41,1,0,0,0,18,12,5,1
CoCo都可 萬華寶興店,3.9,155,珍珠奶茶,台北市萬華區寶興街70號,25.0263413,121.4941005,30,7,40,1,0,0,0,18,12,4,1
萬大冰品,4.3,13,冰品飲料店,台北市萬華區萬大路4號,25.0325801,121.5004412,65,16,114,2,0,1,3,23,14,2,1
陳姐的冰,0.0,0,冰品飲料店,台北市萬華區西園路二段320巷55弄雙園國中旁,25.0282636,121.4921191,30,6,39,1,0,0,0,20,11,10,1
清心福全萬華寶興店-珍珠奶茶手搖飲料專賣店,3.5,79,無酒精飲料店,台北市萬華區寶興街94號1樓,25.0258429,121.4943126,29,7,40,1,0,0,0,16,12,5,0
ICE SUMMER冰品店（雙園街73號）,4.3,133,冰品飲料店,台北市萬華區雙園街73號,25.0303013,121.493913,39,14,64,2,0,1,1,21,11,6,1
南機場四季冰飲,4.8,23,冰品飲料店,台北市中正區中華路二段309巷8號,25.0285788,121.5057895,54,11,49,1,0,2,1,7,15,9,1
荳荳貓手燒-東園小窩（貓咪手手雞蛋糕）,4.5,45,冰品飲料店,台北市萬華區東園街28巷56號,25.026237,121.4944559,30,7,40,1,0,0,0,18,12,5,1
清心福全龍山店- 珍珠奶茶手搖飲料專賣店,3.5,198,無酒精飲料店,台北市萬華區廣州街217號,25.0368006,121.499096,64,22,93,2,2,1,2,21,9,2,1
艋舺冬仙堂（老店）,4.9,17,珍珠奶茶,台北市萬華區貴陽街二段112號之1,25.0399804,121.5027911,79,31,135,2,6,3,2,16,7,3,1
古德君 GOODdrinks,4.9,139,無酒精飲料店,台北市萬華區中華路一段138號,25.043439,121.508148,76,54,155,1,6,5,0,16,11,5,0
歡迎來找茶,0.0,0,茶葉店,台北市萬華區三水街86號,25.0360408,121.5007736,73,29,112,2,2,1,3,21,12,3,1
安安青草店,5.0,3,茶葉店, 461 703,25.0294935,121.4978838,50,16,89,2,0,1,2,22,14,3,1
味妙冰品/牛肉麵,4.3,198,冰品飲料店,台北市萬華區萬大路113號,25.0297371,121.5007016,58,16,96,2,0,1,2,20,15,4,1
茶詠春（北區總店）-萬華寶興店??萬華飲料 萬華飲料外送 萬華手搖飲 西門飲料 西門飲料外送 西門果汁,4.7,278,冰品飲料店,台北市萬華區寶興街55號,25.0267113,121.4940191,31,7,41,1,0,0,0,18,12,5,1
在地人綠豆冰沙/燒仙草,4.8,17,冰品飲料店,台北市萬華區廣州街176號號前,25.0366258,121.4987389,62,18,87,2,1,1,2,21,10,2,1
上仙天然健康飲品,0.0,0,冰品飲料店,台北市萬華區環河南路一段123號3F,25.04283,121.500651,62,31,120,2,6,2,2,11,5,3,0
七盞茶 萬華西園店,4.6,541,冰品飲料店,台北市萬華區環河南路一段123號3F,25.0268456,121.4939119,31,7,40,1,0,0,0,19,12,6,1
沐茶餐飲有限公司,2.8,4,冰品飲料店,台北市萬華區西寧南路70號,25.0435081,121.505886,70,45,134,1,6,2,1,14,8,5,0
魚窩泡沫紅茶,2.7,233,珍珠奶茶,台北市萬華區漢中街59號2樓,25.0438,121.507418,75,52,150,1,6,4,0,15,8,5,0
新愛茶坊,0.0,0,茶葉店,台北市萬華區廣州街223巷9號,25.0370526,121.4989605,65,25,93,2,2,1,2,21,8,3,1
清心福全萬華昆明店-珍珠奶茶手搖飲料專賣店,3.2,191,茶葉店,台北市萬華區昆明街132號,25.0432649,121.5047849,68,32,137,2,6,2,1,14,7,4,0
清心福全萬華成都店-珍珠奶茶手搖飲料專賣店,3.3,175,無酒精飲料店,台北市萬華區成都路30號,25.042504,121.506627,75,48,157,1,6,3,1,16,8,4,0
清心福全峨眉店-珍珠奶茶手搖飲專賣店,2.3,72,珍珠奶茶,台北市萬華區峨眉街49號,25.043643,121.506818,74,50,152,1,6,3,0,15,8,5,0
蔡俊良 茶葉,4.4,5,茶葉店,台北市萬華區萬大路145巷36弄,25.0189255,121.5013012,22,2,10,0,0,0,0,12,5,8,0
三角舖冰品茶飲,4.8,293,冰品飲料店,沒有地址,25.0399367,121.5025911,79,31,133,2,6,3,2,16,7,3,1
國宴甜品-椰奶西米露,5.0,196,冰品飲料店,台北市中正區中華路二段307巷20號,25.0290439,121.5058841,60,14,53,1,0,2,1,8,15,8,1
黑霸黑糖青蛙鮮奶,4.2,119,冰品飲料店,台北市萬華區漢中街103號,25.0432452,121.5074188,77,49,157,1,6,4,0,14,8,4,0
Mr.BROWNIE黑熊先生巧克力布朗尼,4.7,1,冰品飲料店,台北市萬華區成都路10巷11號,25.0420214,121.5070423,77,49,163,1,6,4,1,16,10,4,0
KHouse 化學實驗室,4.3,179,冰品飲料店,台北市萬華區成都路10巷49號,25.0417638,121.5063117,79,33,146,2,6,4,1,16,8,4,0
228,4.2,135,冰品飲料店,台北市萬華區西園路二段228號,25.0283723,121.4951755,41,14,57,2,0,1,1,21,13,4,1
龍來冰果室,4.6,330,果汁,台北市萬華區廣州街88號,25.0364884,121.5026022,75,33,133,2,3,3,3,19,9,1,1
50嵐 西寧店,3.9,723,珍珠奶茶,台北市萬華區西寧南路48-4號,25.0443979,121.5062992,70,51,137,1,6,2,0,14,6,5,0
三和台灣水果,5.0,1,冰品飲料店,台北市萬華區漢中街30號號（隔壁）,25.0451764,121.5076075,69,57,155,1,6,2,0,14,5,6,0
好了啦超大杯-萬華華西店,4.1,13,珍珠奶茶,台北市萬華區14號前,25.0392961,121.4983602,58,28,102,2,5,1,2,21,7,1,1
清心福全康定店-珍珠奶茶手搖飲料專賣店,3.5,117,無酒精飲料店,台北市萬華區康定路322號,25.0357596,121.501215,73,29,115,2,2,2,3,21,11,3,1
福大同茶莊FuDaTong - Fulldone Old Tea .茶葉.烏龍茶.老茶.茶葉禮盒.雲南普洱茶.茶具.紫砂壺.台北茶莊.萬華美食 ?土? tea. ecology.,4.9,184,茶葉店,台北市萬華區貴陽街二段196號,25.0400686,121.5002538,68,31,125,2,6,2,2,20,4,1,1
喬園清茶館,1.0,1,茶藝館,台北市萬華區華西街21巷7號,25.0387053,121.4990566,64,28,107,2,5,1,2,21,7,1,1
穗月朝食,4.6,748,冰品飲料店,台北市萬華區大理街163號1樓,25.0340896,121.4954925,49,15,83,2,0,1,2,22,10,6,1
籠町茶番 西門店,4.5,2,冰品飲料店,台北市萬華區武昌街二段32號,25.0444342,121.5077648,72,55,152,1,6,3,0,15,5,5,0
茶堀出軌,4.0,726,飲料,台北市萬華區漢中街30號1樓,25.045172,121.5076222,69,57,155,1,6,2,0,14,5,6,0
華西街珍果,4.3,525,果汁,台北市萬華區華西街113攤,25.0383799,121.4984418,60,25,93,2,3,1,2,21,7,1,1
喬茗杉古樹茶,5.0,10,茶葉店,台北市萬華區成都路108號號1樓,25.0435998,121.5019464,60,30,124,2,6,2,2,12,4,4,0
慶霖茶行,0.0,0,茶葉店,台北市萬華區萬大路493巷12弄,25.0192708,121.497853,13,3,26,0,0,0,0,7,6,4,0
雙園茗茶,0.0,0,茶藝館,台北市萬華區環河南路二段240號,25.0334131,121.4923104,34,13,69,2,0,1,2,18,9,7,1
Tearch茶灥,4.5,8,無酒精飲料店,台北市萬華區雙園街21巷61號,25.0310856,121.4953485,46,15,75,2,0,1,2,23,12,6,1
台灣高海拔茶葉總批發,0.0,0,茶葉店,台北市萬華區華西街18號攤位號觀光夜市,25.0369908,121.4983718,61,18,84,2,1,1,2,21,9,2,1
暢飲空間茶飲店,4.2,17,飲料,台北市萬華區萬大路158號,25.0285799,121.5003369,52,17,89,2,0,1,2,18,14,7,1
千立茗茶 Chien_Li tea shop,4.9,69,茶葉店,台北市萬華區桂林路94號,25.038333,121.5003207,70,33,118,2,6,2,2,21,7,1,1
雲谷茶莊,5.0,2,茶葉店,台北市萬華區貴陽街二段84號,25.039751,121.50367,79,32,138,2,6,3,2,12,8,3,1
雲軒茶行,5.0,1,茶葉店,台北市萬華區昆明街272號,25.0389858,121.5039485,84,32,137,2,6,3,2,13,8,3,1
[ 十二韻新北萬里店 I 萬里必喝 I人氣飲料店 I 台灣茶 I 泡沫手搖茶飲 I 珍珠奶茶I 粉粿 I 粉角 I 好喝甜品 I 亞尼克附近,4.5,149,冰品飲料店,新北市萬里區瑪鋉路10號,25.175258,121.6877858,29,0,3,0,0,0,0,3,3,0,0
仙草龍仙草冰,4.3,1,冰品飲料店,新北市萬里區加投路212號,25.2162355,121.6426262,29,0,29,0,0,0,0,13,2,0,0
典芋長 萬里店,3.7,273,冰品飲料店,新北市萬里區43號,25.1848149,121.6862209,28,0,3,0,0,0,0,1,1,0,0
萬里超好吃 燒仙草 紅豆湯 刨冰 冰店,0.0,0,冰品飲料店,新北市萬里區瑪鋉路28號,25.1773743,121.6892668,29,0,4,0,0,0,0,4,3,0,0
芳仁哥冰品店,4.7,40,冰品飲料店,新北市萬里區港東路74-10號,25.2049979,121.6891867,16,0,3,0,0,0,0,2,1,0,0
周董,4.1,75,冰品飲料店,新北市萬里區港東路74-3號,25.2049949,121.6889558,16,0,3,0,0,0,0,2,1,0,0
古早味黑糖剉冰,0.0,0,冰品飲料店,新北市萬里區頂社路1號,25.2097208,121.6570787,6,0,2,0,0,0,0,0,1,0,0
野生愛玉手工粉圓,4.6,20,冰品飲料店,新北市金山區金包里街21號,25.2209299,121.6395469,44,0,31,0,0,0,2,14,3,0,0
金山盧師傅極品Q彈手工粉圓,4.9,35,冰品飲料店,新北市金山區金包里街8號,25.2204023,121.6403027,43,0,31,0,0,0,2,15,3,0,0
2d水金山店,3.8,40,冰品飲料店,新北市金山區中山路133號,25.2199502,121.6391323,44,0,31,0,0,0,2,13,3,0,0
金山芋圓王,4.0,2,冰品飲料店,新北市萬里區頂社路67號,25.2095296,121.6557665,6,0,2,0,0,0,0,0,1,0,0
金山老街 華芝香檸檬店,4.8,16,冰品飲料店,新北市金山區金包里街118號,25.2222063,121.638103,44,0,31,0,0,0,2,14,3,0,0
室玉甜品 sweet sweet,5.0,524,冰品飲料店,新北市金山區福德街8號,25.2219306,121.6393932,43,0,31,0,0,0,2,13,3,0,0
皇爵-金山中山店,3.9,67,冰品飲料店,新北市金山區中山路251號,25.2220163,121.6370839,44,0,31,1,0,0,2,11,3,0,0
龜子山古早味手工仙草,3.9,42,冰品飲料店,新北市金山區環金路61號,25.2173048,121.6381765,43,0,31,0,0,0,0,10,3,0,0
甜柳柳鮮果吧,5.0,3,果汁,新北市萬里區港東路159號,25.2049158,121.6898723,16,0,3,0,0,0,0,2,1,0,0
金山“海青彩虹粉圓專賣店”,0.0,0,冰品飲料店,新北市金山區金包里街80號,25.2214685,121.6388563,42,0,31,0,0,0,2,15,3,0,0
一手私藏世界紅茶 新北金山店/茶飲加盟熱烈報名中/紅茶專賣/台灣茶葉茶包/新北飲料,4.7,31,冰品飲料店,新北市金山區中山路164號,25.2210386,121.6385177,43,0,31,0,0,0,2,15,3,0,0
CoCo都可 新北金山店,4.5,415,冰品飲料店,新北市金山區中山路193號,25.2211096,121.6379824,46,0,31,1,0,0,2,14,3,0,0
唐山伯古味,4.5,4,冰品飲料店,新北市金山區金包里街舊市場3號,25.221834,121.6382769,44,0,31,0,0,0,2,15,3,0,0
阿雯剉冰紅豆湯燒仙草黑糖飲品,3.8,64,冰品飲料店,新北市金山區中山路151號,25.2203753,121.6387548,44,0,31,0,0,0,2,14,3,0,0
50嵐 金山店,4.1,45,冰品飲料店,新北市金山區中山路231號,25.2217127,121.6373827,46,0,31,1,0,0,2,12,3,0,0
順德坊手工粉圓二店&拔絲地瓜,3.6,9,冰品飲料店,新北市金山區金包里街107號,25.2223794,121.637662,44,0,31,1,0,0,2,13,3,0,0
磨豆傳奇-金山門市,3.6,5,冰品飲料店,新北市金山區金包里街120號,25.2222127,121.6380336,43,0,31,0,0,0,2,14,3,0,0
YAMI飲料店,3.9,103,冰品飲料店,新北市蘆洲區中山二路99號,25.0816404,121.4722832,102,4,106,0,0,2,1,20,6,2,0
泰讚了 泰式奶茶 蘆洲店,4.3,113,冰品飲料店,新北市蘆洲區三民路122-1號,25.0874115,121.4711788,103,2,100,0,0,2,1,21,4,3,0
茶詠春-蘆洲三民店,4.0,34,冰品飲料店,新北市蘆洲區復興路40號1樓,25.0852999,121.4725123,116,3,100,0,0,2,1,22,5,2,0
光華冰品 雪花冰專賣店,3.8,149,冰品飲料店,新北市蘆洲區光華路45號,25.0828737,121.4688267,103,2,98,0,0,1,1,24,4,3,0
CoCo都可 蘆洲光華店,4.4,407,珍珠奶茶,新北市蘆洲區光華路173號,25.0818993,121.4649385,104,2,98,0,0,1,1,20,3,3,0
四季紅茶冰 民族店,4.5,61,冰品飲料店,新北市蘆洲區民族路160號,25.0862356,121.4797323,96,4,86,0,0,2,1,27,5,3,0
CoCo都可 蘆洲民族1店,4.4,325,珍珠奶茶,新北市蘆洲區民族路89號,25.0862229,121.4794359,97,4,86,0,0,2,1,27,5,3,0
手兆食堂×手兆tea 特濃?癮（飲品）,4.7,39,冰品飲料店,新北市蘆洲區信義路232號,25.0859073,121.4787084,98,4,85,0,0,2,1,27,5,3,0
得正#蘆洲光華計劃,4.6,56,冰品飲料店,新北市蘆洲區光華路105號1樓,25.0824412,121.467135,111,2,98,0,0,1,1,23,3,2,0
好了啦紅茶冰-蘆洲成功店,5.0,1,冰品飲料店,新北市蘆洲區成功路160號,25.0835259,121.471556,116,3,111,0,0,2,1,20,5,2,0
六茶七色 冷泡茶研製所,5.0,17,冰品飲料店,新北市蘆洲區信義路214號1樓,25.0850371,121.4791096,101,5,89,0,0,2,1,27,5,3,0
清心福全蘆洲民族店,4.2,149,冰品飲料店,新北市蘆洲區民族路208號,25.0875471,121.4798379,87,3,73,0,0,2,1,28,4,3,0
OM老帥哥檸檬牛奶,4.7,87,冰品飲料店,新北市蘆洲區成功路,25.0835195,121.4713442,117,3,113,0,0,2,1,20,5,2,0
日出客棧茶飲-小農鮮奶(新北蘆洲信義),5.0,22,冰品飲料店,新北市蘆洲區信義路264號,25.0868658,121.4782418,95,3,82,0,0,2,1,26,4,2,0
蘆洲夜市養生白甘蔗汁,3.5,15,冰品飲料店,新北市蘆洲區成功路100號,25.0822337,121.4726496,106,4,105,0,0,2,1,22,6,2,0
紅茶洋行蘆洲民權店,4.0,35,冰品飲料店,新北市蘆洲區民權路92號,25.087986,121.4742852,97,0,89,0,0,2,1,22,4,2,0
清心福全蘆洲復興店-珍珠奶茶手搖飲料專賣店,4.5,220,冰品飲料店,新北市蘆洲區復興路114號,25.0872251,121.476327,99,1,80,0,0,2,1,22,5,2,0
可不可熟成紅茶-蘆洲民族店,3.9,348,冰品飲料店,新北市蘆洲區民族路57號,25.0856624,121.4788133,98,5,90,0,0,2,1,27,5,3,0
咖司果kasgo蘆洲民族店,4.4,69,冰品飲料店,新北市蘆洲區民族路331之19號,25.091836,121.473302,69,0,55,0,0,2,1,11,4,3,0
木木口茶果飲專賣店,3.4,18,無酒精飲料店,新北市蘆洲區長安街95號,25.080523,121.4618613,83,2,71,0,0,0,0,19,3,4,0
上宇林蘆洲民族店,4.1,104,冰品飲料店,新北市蘆洲區民族路168號,25.0864304,121.4798449,92,4,85,0,0,2,1,27,5,3,0
TEA TOP第一味 蘆洲民族店,4.6,13,冰品飲料店,新北市蘆洲區民族路243號,25.0900891,121.4771176,75,1,61,0,0,1,1,19,3,1,0
清心福全蘆洲仁愛店-珍珠奶茶手搖飲料專賣店,4.7,243,冰品飲料店,新北市蘆洲區民族路470號,25.0917881,121.4716146,66,0,52,0,0,2,1,14,4,4,0
COMEBUY_蘆洲信義店,3.9,130,冰品飲料店,新北市蘆洲區信義路279號,25.0852671,121.4788009,100,5,89,0,0,2,1,27,5,3,0
云墨茶坊 Yunmo手搖飲料,4.9,67,冰品飲料店,新北市蘆洲區光華路22巷12號,25.0839654,121.4692369,108,2,113,0,0,2,1,24,4,3,0
50嵐 蘆洲民族店,4.5,271,冰品飲料店,新北市蘆洲區民族路176號,25.0866903,121.4799506,92,4,82,0,0,2,1,27,5,3,0
清心福全蘆洲民義店-珍珠奶茶手搖飲料專賣店,3.5,86,冰品飲料店,新北市蘆洲區民義街119號,25.0912551,121.4741335,70,0,64,0,0,2,1,13,4,3,0
怪老子青草茶苦茶店,4.4,48,冰品飲料店,新北市蘆洲區中央路37巷38號,25.0827722,121.4724091,114,4,104,0,0,2,1,23,5,2,0
水果饗宴 冰沙 果汁 三明治,4.4,108,冰品飲料店,新北市蘆洲區三民路88號,25.0853486,121.4739147,110,1,100,0,0,2,1,25,5,2,0
陳Q古早黑糖剉冰（蘆洲復興店）,4.4,108,冰品飲料店,新北市蘆洲區復興路158號,25.0880348,121.4774579,92,2,77,0,0,2,1,23,4,2,0
蘆洲麻雀的店“麵茶冰”,5.0,250,冰品飲料店,新北市蘆洲區信義路188巷15弄1號,25.0846853,121.4797604,102,5,92,0,0,2,1,28,7,2,0
享冬吸慢煨天然飲品（網購）,5.0,9,冰品飲料店,新北市蘆洲區得勝街82號1樓,25.0834438,121.4722784,113,3,110,0,0,2,1,22,5,2,0
Good Drink綠豆冰沙-蘆洲信義店,5.0,9,冰品飲料店,新北市蘆洲區信義路329號,25.0866746,121.4780794,95,4,83,0,0,2,1,23,4,2,0
良友茗茶,5.0,1,茶葉店,新北市蘆洲區中正路169號,25.0851713,121.4689244,114,2,114,0,0,2,1,26,5,5,0
日出茶太(蘆洲長榮店),0.0,0,冰品飲料店,新北市蘆洲區長榮路8號,25.0820952,121.4639929,108,2,98,0,0,0,1,20,3,4,0
棠晴雪花冰,4.9,157,冰品飲料店,新北市蘆洲區中正路76號二樓,25.0832723,121.4705151,113,2,115,0,0,2,1,23,4,1,0
一口甘天然水果釀飲,0.0,0,冰品飲料店,新北市蘆洲區九芎街82號,25.0796481,121.4661985,95,2,92,0,0,1,1,18,2,1,0
熊泰 泰式奶茶蘆洲店,5.0,24,冰品飲料店,沒有地址,25.082932,121.4717775,113,3,111,0,0,2,1,20,5,2,0
苦茶 青草茶之家,4.6,7,冰品飲料店,新北市蘆洲區中央路14號號 1 樓,25.0825255,121.4737209,104,6,103,0,0,2,1,21,6,2,0
福心圓(這素漢堡),4.8,145,冰品飲料店,新北市蘆洲區得勝街121號,25.0833466,121.4723707,116,3,110,0,0,2,1,23,5,2,0
清心福全蘆洲仁愛店-珍珠奶茶手搖飲料專賣店,4.7,243,冰品飲料店,沒有地址,25.0917881,121.4716146,66,0,52,0,0,2,1,14,4,4,0
甘乃滴-蘆洲店,4.5,16,無酒精飲料店,新北市蘆洲區民族路446號,25.092142,121.4729737,67,0,50,0,0,2,1,11,4,3,0
湧蓮寺檸檬愛玉、黑糖粉圓鮮奶,4.3,4,無酒精飲料店,新北市蘆洲區得勝街96號,25.0831774,121.4715093,114,3,112,0,0,2,1,20,5,2,0
古早味A肥茶,3.0,1,冰品飲料店,新北市三重區仁愛街62號,25.0729635,121.4956529,89,12,77,0,0,1,0,24,6,3,0
CoCo都可 三重龍門店,4.4,49,冰品飲料店,新北市三重區龍門路46號,25.0725913,121.4963774,86,12,83,0,0,1,0,21,5,3,0
極品綿綿冰????極品璞味綿綿冰??（追蹤IG限動不定時會有額外優惠唷）,4.8,519,冰品飲料店,新北市三重區龍門路112號,25.0729483,121.4977545,77,12,79,0,0,1,0,20,5,3,0
讀飲,0.0,0,冰品飲料店,新北市蘆洲區和平路200號,25.0818749,121.465952,107,2,96,0,0,1,1,19,4,2,0
清原茶集,0.0,0,珍珠奶茶,新北市蘆洲區信義路239號,25.0841134,121.4790533,98,5,94,0,0,2,1,26,5,2,0
手兆食堂×手兆tea 特濃?癮（飲品）,4.7,39,冰品飲料店,沒有地址,25.0859073,121.4787084,98,4,85,0,0,2,1,27,5,3,0
得正#三重徐匯計劃,3.5,189,冰品飲料店,新北市蘆洲區中正路169號,25.0795948,121.4817669,80,7,66,0,0,2,0,30,6,3,0
正宗桃鳳湯,4.4,14,冰品飲料店,新北市蘆洲區復興路1號,25.0853955,121.4719713,115,2,103,0,0,2,1,22,4,1,0
國仕果汁,4.1,7,冰品飲料店,新北市蘆洲區成功路160號,25.0833495,121.4714781,115,3,113,0,0,2,1,20,5,2,0
清心福全蘆洲得勝店-珍珠奶茶手搖飲料專賣店,4.0,196,珍珠奶茶,新北市蘆洲區得勝街123號,25.0833234,121.4722856,115,3,110,0,0,2,1,22,5,2,0
幸福冰館,4.3,79,冰品飲料店,新北市蘆洲區復興路136號,25.0875397,121.4768503,96,2,79,0,0,2,1,22,4,2,0
柳丁檸檬飲料店,0.0,0,冰品飲料店,新北市蘆洲區成功路187-1號,25.083461,121.4712357,116,3,115,0,0,2,1,20,5,2,0
五星級-泰旺製茶廠,4.7,13,茶葉店,新北市蘆洲區三民路128巷10號,25.0877015,121.471054,101,2,99,0,0,2,1,19,4,4,0
布拉格紅茶（蘆洲永樂店）,4.9,12,無酒精飲料店,新北市蘆洲區永樂街36號,25.0884216,121.4581637,57,2,43,0,0,1,0,20,3,10,0
烏龍西施 蘆洲民權店,4.8,176,冰品飲料店,新北市蘆洲區民權路178號,25.0903802,121.4719667,79,0,77,0,0,2,1,17,4,3,0
好了啦-蘆洲信義二店,5.0,1,冰品飲料店,新北市蘆洲區信義路274號,25.087109,121.478033,92,2,82,0,0,2,1,24,4,2,0
蘆洲紅茶洋行信義店,5.0,5,無酒精飲料店,新北市蘆洲區信義路246-3號1樓,25.0863213,121.4785022,95,4,85,0,0,2,1,27,4,2,0
豆花媽愛上胖狸貓,4.0,46,冰品飲料店,新北市蘆洲區信義路293號,25.0858607,121.4785178,98,4,86,0,0,2,1,25,5,3,0
"N28 Cafe, Number 28 Cafe 剉冰豆花甜品店",4.1,382,冰品飲料店,新北市蘆洲區光明路28號,25.0869509,121.4615651,85,2,70,0,0,1,0,24,4,11,0
壺茶車,3.6,9,冰品飲料店,新北市蘆洲區成功路115號,25.0819598,121.4724312,104,4,106,0,0,2,1,22,6,2,0
拾?茶屋 蘆洲中山店,4.7,31,冰品飲料店,沒有地址,25.0815934,121.4723148,101,5,106,0,0,2,1,20,6,2,0
靠杯茶飲站,5.0,3,冰品飲料店,新北市蘆洲區永安北路二段12巷1號2樓,25.0810131,121.481459,100,8,80,0,0,3,0,28,5,3,0
刨冰 豆花,4.3,40,冰品飲料店,新北市蘆洲區民族路464-1號,25.091893,121.4719884,65,0,52,0,0,2,1,14,4,3,0
如初豆花店,4.1,372,冰品飲料店,新北市蘆洲區光榮路50號,25.0882489,121.4613311,75,2,67,0,0,1,0,23,4,11,0
北投紅茶光華店,3.2,30,無酒精飲料店,新北市蘆洲區光華路170號1 樓,25.0822088,121.4653309,106,2,99,0,0,1,1,20,4,3,0
莊三重古早黑砂糖剉冰,4.2,320,冰品飲料店,新北市三重區龍門路173號,25.0730456,121.4990512,67,12,75,0,0,1,0,18,4,5,0
茶偶爾冰,4.6,29,冰品飲料店,新北市蘆洲區永平街18巷8號1樓,25.0911037,121.4589781,50,0,21,0,0,1,0,19,3,11,0
奶找茶,5.0,72,無酒精飲料店,新北市蘆洲區長安街98巷口號,25.0807248,121.4618391,83,2,73,0,0,0,0,20,3,4,0
蘆洲廟口夜市-綠野白甘蔗,4.2,5,冰品飲料店,新北市蘆洲區得勝街125號,25.0833335,121.4723395,115,3,110,0,0,2,1,23,5,2,0
阿慶伯楊桃汁,3.5,2,冰品飲料店,新北市蘆洲區得勝街179號,25.0827103,121.4711452,104,3,110,0,0,2,1,21,5,2,0
志明豆花,4.8,16,冰品飲料店,新北市蘆洲區長安街241號,25.0830535,121.4591481,71,2,62,0,0,0,0,20,3,8,0
成功鮮果的家,4.8,68,果汁,新北市蘆洲區成功路156號,25.083313,121.471733,113,3,111,0,0,2,1,20,5,2,0
