name,star,comment,class,address,latitude,longitude,school_counts,drink_counts,train_counts,bus_counts,park_counts,night_market_counts,sports_facilities_counts,mrt_counts,movie_theater_counts,hospital_counts,district,neighborhood,縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,行政區_x,平勳人流,行政區_y,刊登平均,成交平均
白巷子中和民享店,4.0,134,冰品飲料店,新北市中和區民享街86巷1號1樓,25.0008144,121.4743924,5,79,0,76,14,0,7,0,1,1,中和區,冠穗里,新北市,中和區,冠穗里,1011.0,713215.0,705.0,466.0,212.0,904.0,872.71,123.71,中和區,25298.72528078057,中和區,1425.0,1416.0
可不可熟成紅茶-中和景安店,3.4,115,冰品飲料店,新北市中和區景安路191號,24.992961,121.5049851,5,118,0,100,12,1,3,2,0,0,中和區,景福里,新北市,中和區,景福里,1923.0,1695495.0,882.0,537.0,243.0,1054.0,1211.34,137.39,中和區,25298.72528078057,中和區,1425.0,1416.0
茶湯會,3.1,210,冰品飲料店,新北市中和區新生街213號,24.999636,121.4838809,3,77,0,80,9,0,14,2,0,1,中和區,平河里,新北市,中和區,平河里,2990.0,2280211.0,763.0,470.0,227.0,989.0,878.84,115.24,中和區,25298.72528078057,中和區,1425.0,1416.0
三年五班黑糖珍珠鋪-中和安平店,4.2,374,冰品飲料店,新北市中和區安平路100號,24.9972414,121.511623,6,157,0,110,22,1,7,4,0,1,中和區,安樂里,新北市,中和區,安樂里,1248.0,1195560.0,958.0,589.0,237.0,1215.0,1234.94,128.91,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,台北市,松山區,中正里,3425.0,5369060.0,1568.0,842.0,344.0,1900.0,2415.98,154.12,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,新北市,三重區,中正里,383.0,237977.0,621.0,423.0,211.0,760.0,777.58,125.14,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,新北市,新店區,中正里,1987.0,1760949.0,886.0,542.0,256.0,1066.0,1167.38,131.72,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,新北市,板橋區,中正里,2114.0,1795601.0,849.0,586.0,288.0,1130.0,907.94,106.89,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,新北市,三峽區,中正里,1309.0,686956.0,525.0,363.0,196.0,682.0,545.46,103.94,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,新北市,中和區,中正里,1079.0,658102.0,610.0,403.0,206.0,781.0,736.57,120.77,中和區,25298.72528078057,中和區,1425.0,1416.0
曼士茶Manstea-中和連城店,3.9,37,冰品飲料店,新北市中和區連城路381-2號,24.9960809,121.4868539,5,72,0,80,5,0,12,1,0,1,中和區,中正里,新北市,土城區,中正里,1027.0,692695.0,674.0,431.0,205.0,871.0,794.81,117.84,中和區,25298.72528078057,中和區,1425.0,1416.0
珍甜蜜飲品,4.8,33,冰品飲料店,新北市中和區新生街14號,25.0043782,121.4830385,2,86,0,88,14,0,12,2,1,1,中和區,積穗里,新北市,中和區,積穗里,2684.0,2233940.0,832.0,507.0,232.0,1016.0,1150.61,138.24,中和區,25298.72528078057,中和區,1425.0,1416.0
佐日光茶館 景安店,4.0,110,冰品飲料店,新北市中和區景平路502之2號,24.9937197,121.5039949,4,109,0,96,10,1,4,2,0,0,中和區,景文里,新北市,中和區,景文里,1300.0,1318983.0,1015.0,557.0,275.0,1204.0,1456.89,143.59,中和區,25298.72528078057,中和區,1425.0,1416.0
四季紅茶冰 民享店,4.1,49,冰品飲料店,新北市中和區民享街52號,25.0024915,121.4739336,7,73,0,80,16,0,7,0,1,1,中和區,冠穗里,新北市,中和區,冠穗里,1011.0,713215.0,705.0,466.0,212.0,904.0,872.71,123.71,中和區,25298.72528078057,中和區,1425.0,1416.0
CoCo都可 中和員山店,4.2,285,冰品飲料店,新北市中和區員山路339號,25.001604,121.481177,4,95,0,90,9,0,11,2,1,1,中和區,安穗里,新北市,中和區,安穗里,1418.0,1040325.0,734.0,467.0,223.0,924.0,1003.09,136.72,中和區,25298.72528078057,中和區,1425.0,1416.0
七盞茶 中和南華店,4.5,159,冰品飲料店,新北市中和區南華路4號,24.9953556,121.5022257,3,83,0,96,11,0,5,2,0,3,中和區,和興里,新北市,中和區,和興里,1407.0,1192982.0,848.0,500.0,231.0,1015.0,1218.8,143.75,中和區,25298.72528078057,中和區,1425.0,1416.0
燒等一夏Ciao ice-中和冰店 中和芝麻湯圓 中和紅豆湯 永安市場冰店 燒仙草 四號公園冰店,4.7,111,冰品飲料店,新北市中和區安平路186號,24.9989869,121.5131495,8,137,0,109,24,0,16,2,0,1,中和區,安樂里,新北市,中和區,安樂里,1248.0,1195560.0,958.0,589.0,237.0,1215.0,1234.94,128.91,中和區,25298.72528078057,中和區,1425.0,1416.0
泰汲～手工泰式奶茶,4.9,139,冰品飲料店,新北市中和區員山路324號,25.0031693,121.4812766,2,89,0,96,10,0,8,2,1,1,中和區,安穗里,新北市,中和區,安穗里,1418.0,1040325.0,734.0,467.0,223.0,924.0,1003.09,136.72,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和員山店,3.4,82,冰品飲料店,新北市中和區員山路325-2號,25.0009211,121.4811009,5,93,0,87,9,0,11,2,1,1,中和區,民安里,台北市,中山區,民安里,1631.0,1696995.0,1040.0,537.0,232.0,1165.0,1525.72,146.64,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和員山店,3.4,82,冰品飲料店,新北市中和區員山路325-2號,25.0009211,121.4811009,5,93,0,87,9,0,11,2,1,1,中和區,民安里,新北市,新莊區,民安里,1822.0,1125900.0,618.0,419.0,218.0,793.0,661.56,107.06,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和員山店,3.4,82,冰品飲料店,新北市中和區員山路325-2號,25.0009211,121.4811009,5,93,0,87,9,0,11,2,1,1,中和區,民安里,新北市,板橋區,民安里,643.0,499367.0,777.0,461.0,209.0,969.0,1063.29,136.91,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和員山店,3.4,82,冰品飲料店,新北市中和區員山路325-2號,25.0009211,121.4811009,5,93,0,87,9,0,11,2,1,1,中和區,民安里,新北市,中和區,民安里,1517.0,1057001.0,697.0,474.0,228.0,935.0,743.85,106.76,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和員山店,3.4,82,冰品飲料店,新北市中和區員山路325-2號,25.0009211,121.4811009,5,93,0,87,9,0,11,2,1,1,中和區,民安里,新北市,淡水區,民安里,204.0,137101.0,672.0,340.0,138.0,714.0,1244.52,185.18,中和區,25298.72528078057,中和區,1425.0,1416.0
好喝吧Drink Bar 台灣好茶專賣,4.9,21,冰品飲料店,新北市中和區建八路130-4號,24.9984854,121.4888199,3,81,0,98,7,0,13,2,0,1,中和區,平河里,新北市,中和區,平河里,2990.0,2280211.0,763.0,470.0,227.0,989.0,878.84,115.24,中和區,25298.72528078057,中和區,1425.0,1416.0
特旺紅茶屋,4.5,28,冰品飲料店,新北市中和區圓通路321-5號,24.9906801,121.4926065,3,35,0,50,8,0,14,1,0,1,中和區,錦中里,新北市,中和區,錦中里,1197.0,847664.0,708.0,454.0,223.0,885.0,963.56,136.07,中和區,25298.72528078057,中和區,1425.0,1416.0
好了啦紅茶冰-中和立德店,5.0,11,冰品飲料店,新北市中和區立德街23號,25.0072427,121.488608,0,37,0,63,13,0,5,2,0,1,中和區,中原里,台北市,中山區,中原里,1853.0,2156933.0,1164.0,598.0,260.0,1262.0,1937.68,166.46,中和區,25298.72528078057,中和區,1425.0,1416.0
好了啦紅茶冰-中和立德店,5.0,11,冰品飲料店,新北市中和區立德街23號,25.0072427,121.488608,0,37,0,63,13,0,5,2,0,1,中和區,中原里,新北市,新莊區,中原里,4662.0,4518097.0,969.0,551.0,251.0,1179.0,1396.88,144.14,中和區,25298.72528078057,中和區,1425.0,1416.0
好了啦紅茶冰-中和立德店,5.0,11,冰品飲料店,新北市中和區立德街23號,25.0072427,121.488608,0,37,0,63,13,0,5,2,0,1,中和區,中原里,新北市,蘆洲區,中原里,1790.0,1361270.0,760.0,458.0,211.0,933.0,985.66,129.61,中和區,25298.72528078057,中和區,1425.0,1416.0
好了啦紅茶冰-中和立德店,5.0,11,冰品飲料店,新北市中和區立德街23號,25.0072427,121.488608,0,37,0,63,13,0,5,2,0,1,中和區,中原里,新北市,中和區,中原里,3105.0,3942541.0,1270.0,669.0,292.0,1488.0,4231.59,333.26,中和區,25298.72528078057,中和區,1425.0,1416.0
老賴茶棧中和南勢角店,3.9,164,冰品飲料店,新北市中和區興南路一段92號,24.9891574,121.5098856,7,109,0,92,12,1,0,3,0,0,中和區,景福里,新北市,中和區,景福里,1923.0,1695495.0,882.0,537.0,243.0,1054.0,1211.34,137.39,中和區,25298.72528078057,中和區,1425.0,1416.0
茶之漾中和環球店｜茶葉、禮盒販售｜買五送一,4.6,43,冰品飲料店,新北市中和區中山路三段139號1樓,25.0060298,121.474034,5,72,0,93,19,0,16,1,1,1,中和區,民有里,台北市,松山區,民有里,3371.0,5044255.0,1496.0,679.0,274.0,1600.0,4516.01,301.8,中和區,25298.72528078057,中和區,1425.0,1416.0
茶之漾中和環球店｜茶葉、禮盒販售｜買五送一,4.6,43,冰品飲料店,新北市中和區中山路三段139號1樓,25.0060298,121.474034,5,72,0,93,19,0,16,1,1,1,中和區,民有里,新北市,新莊區,民有里,1248.0,746095.0,598.0,408.0,213.0,757.0,655.56,109.66,中和區,25298.72528078057,中和區,1425.0,1416.0
茶之漾中和環球店｜茶葉、禮盒販售｜買五送一,4.6,43,冰品飲料店,新北市中和區中山路三段139號1樓,25.0060298,121.474034,5,72,0,93,19,0,16,1,1,1,中和區,民有里,新北市,中和區,民有里,773.0,464642.0,601.0,421.0,210.0,763.0,635.05,105.65,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉茶飲-中和莒光店,3.6,71,冰品飲料店,新北市中和區莒光路94號,25.0024619,121.4722454,6,82,0,81,22,0,12,0,1,1,中和區,冠穗里,新北市,中和區,冠穗里,1011.0,713215.0,705.0,466.0,212.0,904.0,872.71,123.71,中和區,25298.72528078057,中和區,1425.0,1416.0
五桐號WooTEA中和員山店,4.6,109,冰品飲料店,新北市中和區員山路246號,25.0013865,121.4814285,4,95,0,89,8,0,11,2,1,1,中和區,安穗里,新北市,中和區,安穗里,1418.0,1040325.0,734.0,467.0,223.0,924.0,1003.09,136.72,中和區,25298.72528078057,中和區,1425.0,1416.0
Tea's原味 中和員山店,4.6,117,冰品飲料店,新北市中和區員山路460號,25.0063079,121.4800281,3,76,0,95,17,0,10,1,1,1,中和區,員山里,新北市,中和區,員山里,2042.0,1730898.0,848.0,521.0,253.0,1080.0,1202.46,141.86,中和區,25298.72528078057,中和區,1425.0,1416.0
CoCo都可 德光店,4.2,242,冰品飲料店,新北市中和區德光路93號,25.0034848,121.4689887,5,89,0,92,22,0,16,0,1,2,中和區,德穗里,新北市,中和區,德穗里,1361.0,991198.0,728.0,449.0,219.0,868.0,892.69,122.57,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉中和民德店,3.5,63,冰品飲料店,新北市中和區民德路146巷2號,25.0004282,121.4686575,4,72,0,90,25,0,12,0,1,2,中和區,自強里,台北市,松山區,自強里,2953.0,3970431.0,1345.0,613.0,252.0,1485.0,3893.5,289.58,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉中和民德店,3.5,63,冰品飲料店,新北市中和區民德路146巷2號,25.0004282,121.4686575,4,72,0,90,25,0,12,0,1,2,中和區,自強里,新北市,新莊區,自強里,594.0,297926.0,502.0,343.0,176.0,616.0,605.73,120.77,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉中和民德店,3.5,63,冰品飲料店,新北市中和區民德路146巷2號,25.0004282,121.4686575,4,72,0,90,25,0,12,0,1,2,中和區,自強里,新北市,三重區,自強里,514.0,290579.0,565.0,386.0,182.0,769.0,592.14,104.74,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉中和民德店,3.5,63,冰品飲料店,新北市中和區民德路146巷2號,25.0004282,121.4686575,4,72,0,90,25,0,12,0,1,2,中和區,自強里,新北市,板橋區,自強里,1804.0,1412348.0,783.0,499.0,240.0,985.0,909.32,116.15,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉中和民德店,3.5,63,冰品飲料店,新北市中和區民德路146巷2號,25.0004282,121.4686575,4,72,0,90,25,0,12,0,1,2,中和區,自強里,新北市,中和區,自強里,1459.0,922407.0,632.0,434.0,213.0,829.0,654.51,103.53,中和區,25298.72528078057,中和區,1425.0,1416.0
唐棉中和民德店,3.5,63,冰品飲料店,新北市中和區民德路146巷2號,25.0004282,121.4686575,4,72,0,90,25,0,12,0,1,2,中和區,自強里,新北市,汐止區,自強里,2110.0,1977211.0,937.0,530.0,244.0,1158.0,1292.44,137.92,中和區,25298.72528078057,中和區,1425.0,1416.0
黑丸嫩仙草(門市）-中和中正店,4.1,349,冰品飲料店,新北市中和區中正路214號,24.9940484,121.4966805,3,71,0,91,10,0,15,2,0,2,中和區,正行里,新北市,中和區,正行里,972.0,767490.0,790.0,523.0,252.0,967.0,965.48,122.28,中和區,25298.72528078057,中和區,1425.0,1416.0
一青苑手工茶殿 中和員山店,4.5,99,冰品飲料店,新北市中和區員山路115號,24.9952733,121.4808208,5,63,0,59,6,0,13,0,0,0,中和區,嘉慶里,新北市,中和區,嘉慶里,1180.0,750511.0,636.0,434.0,216.0,804.0,708.0,111.32,中和區,25298.72528078057,中和區,1425.0,1416.0
約翰紅茶公司,4.3,359,冰品飲料店,新北市中和區興南路一段88號,24.9892857,121.5098827,7,109,0,91,12,1,0,3,0,0,中和區,景福里,新北市,中和區,景福里,1923.0,1695495.0,882.0,537.0,243.0,1054.0,1211.34,137.39,中和區,25298.72528078057,中和區,1425.0,1416.0
福豆養生豆奶 Fudou Soy Milk,4.6,13,冰品飲料店,新北市中和區莊敬路49巷10弄8號,25.0055299,121.5018297,4,70,0,92,25,0,11,0,1,2,中和區,福美里,新北市,中和區,福美里,1233.0,764081.0,620.0,423.0,222.0,775.0,671.58,108.37,中和區,25298.72528078057,中和區,1425.0,1416.0
好了啦超大杯紅茶冰,2.7,3,冰品飲料店,新北市中和區民安街15號,25.0006444,121.480559,5,93,0,88,9,0,11,1,1,1,中和區,嘉新里,新北市,中和區,嘉新里,1158.0,697890.0,603.0,415.0,202.0,777.0,679.94,112.82,中和區,25298.72528078057,中和區,1425.0,1416.0
Chatime日出茶太-Global Mall環球新北中和,4.6,579,冰品飲料店,新北市中和區中山路三段122號3樓,25.006673,121.474779,5,74,0,97,17,0,17,2,1,1,中和區,員山里,新北市,中和區,員山里,2042.0,1730898.0,848.0,521.0,253.0,1080.0,1202.46,141.86,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,台北市,松山區,中正里,3425.0,5369060.0,1568.0,842.0,344.0,1900.0,2415.98,154.12,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,新北市,三重區,中正里,383.0,237977.0,621.0,423.0,211.0,760.0,777.58,125.14,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,新北市,新店區,中正里,1987.0,1760949.0,886.0,542.0,256.0,1066.0,1167.38,131.72,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,新北市,板橋區,中正里,2114.0,1795601.0,849.0,586.0,288.0,1130.0,907.94,106.89,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,新北市,三峽區,中正里,1309.0,686956.0,525.0,363.0,196.0,682.0,545.46,103.94,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,新北市,中和區,中正里,1079.0,658102.0,610.0,403.0,206.0,781.0,736.57,120.77,中和區,25298.72528078057,中和區,1425.0,1416.0
d? day茶日 連城店,4.5,87,冰品飲料店,新北市中和區連城路359號,24.9960491,121.4876815,4,73,0,84,6,0,14,2,0,1,中和區,中正里,新北市,土城區,中正里,1027.0,692695.0,674.0,431.0,205.0,871.0,794.81,117.84,中和區,25298.72528078057,中和區,1425.0,1416.0
COMEBUY_中和遠東廣場,3.8,23,冰品飲料店,新北市中和區建八路2號一樓A戶,24.9982769,121.4862231,5,72,0,80,7,0,14,1,0,2,中和區,平河里,新北市,中和區,平河里,2990.0,2280211.0,763.0,470.0,227.0,989.0,878.84,115.24,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和環球店,3.7,334,冰品飲料店,新北市中和區中山路三段113號,25.0058966,121.4747283,5,73,0,93,18,0,17,1,1,1,中和區,民有里,台北市,松山區,民有里,3371.0,5044255.0,1496.0,679.0,274.0,1600.0,4516.01,301.8,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和環球店,3.7,334,冰品飲料店,新北市中和區中山路三段113號,25.0058966,121.4747283,5,73,0,93,18,0,17,1,1,1,中和區,民有里,新北市,新莊區,民有里,1248.0,746095.0,598.0,408.0,213.0,757.0,655.56,109.66,中和區,25298.72528078057,中和區,1425.0,1416.0
50嵐 中和環球店,3.7,334,冰品飲料店,新北市中和區中山路三段113號,25.0058966,121.4747283,5,73,0,93,18,0,17,1,1,1,中和區,民有里,新北市,中和區,民有里,773.0,464642.0,601.0,421.0,210.0,763.0,635.05,105.65,中和區,25298.72528078057,中和區,1425.0,1416.0
萬波島嶼紅茶中和民樂店,3.0,22,冰品飲料店,新北市中和區民樂路6號,25.0010574,121.4820145,4,95,0,87,7,0,10,2,1,1,中和區,安穗里,新北市,中和區,安穗里,1418.0,1040325.0,734.0,467.0,223.0,924.0,1003.09,136.72,中和區,25298.72528078057,中和區,1425.0,1416.0
?研,5.0,59,冰品飲料店,新北市中和區中板路16號,25.011755,121.4841373,1,44,0,70,15,0,8,2,0,1,中和區,中原里,台北市,中山區,中原里,1853.0,2156933.0,1164.0,598.0,260.0,1262.0,1937.68,166.46,中和區,25298.72528078057,中和區,1425.0,1416.0
?研,5.0,59,冰品飲料店,新北市中和區中板路16號,25.011755,121.4841373,1,44,0,70,15,0,8,2,0,1,中和區,中原里,新北市,新莊區,中原里,4662.0,4518097.0,969.0,551.0,251.0,1179.0,1396.88,144.14,中和區,25298.72528078057,中和區,1425.0,1416.0
?研,5.0,59,冰品飲料店,新北市中和區中板路16號,25.011755,121.4841373,1,44,0,70,15,0,8,2,0,1,中和區,中原里,新北市,蘆洲區,中原里,1790.0,1361270.0,760.0,458.0,211.0,933.0,985.66,129.61,中和區,25298.72528078057,中和區,1425.0,1416.0
?研,5.0,59,冰品飲料店,新北市中和區中板路16號,25.011755,121.4841373,1,44,0,70,15,0,8,2,0,1,中和區,中原里,新北市,中和區,中原里,3105.0,3942541.0,1270.0,669.0,292.0,1488.0,4231.59,333.26,中和區,25298.72528078057,中和區,1425.0,1416.0
好韻茶堂（手搖飲料）,3.9,16,冰品飲料店,新北市中和區華福街10號,24.9966733,121.4658067,5,62,0,85,18,0,7,0,0,2,中和區,明德里,新北市,新店區,明德里,1419.0,1300072.0,916.0,488.0,233.0,1067.0,1608.13,175.52,中和區,25298.72528078057,中和區,1425.0,1416.0
好韻茶堂（手搖飲料）,3.9,16,冰品飲料店,新北市中和區華福街10號,24.9966733,121.4658067,5,62,0,85,18,0,7,0,0,2,中和區,明德里,新北市,中和區,明德里,1100.0,658186.0,598.0,402.0,200.0,770.0,726.94,121.49,中和區,25298.72528078057,中和區,1425.0,1416.0
